pickup_date,pickup_month,base,base_name,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2014-04-26,2014-04,B02512,Unter,1418,2014,4,April,Saturday,5,2014-04-21,True,False,False,,False,,False,63,63.5,45.8,54.65,59.1,41.8,50.45,0.768,0.768,0.0,12.0,10.1,True,False,True
2014-04-26,2014-04,B02598,Hinter,9468,2014,4,April,Saturday,5,2014-04-21,True,False,False,,False,,False,63,63.5,45.8,54.65,59.1,41.8,50.45,0.768,0.768,0.0,12.0,10.1,True,False,True
2014-04-26,2014-04,B02617,Weiter,4184,2014,4,April,Saturday,5,2014-04-21,True,False,False,,False,,False,63,63.5,45.8,54.65,59.1,41.8,50.45,0.768,0.768,0.0,12.0,10.1,True,False,True
2014-04-26,2014-04,B02682,Schmecken,9410,2014,4,April,Saturday,5,2014-04-21,True,False,False,,False,,False,63,63.5,45.8,54.65,59.1,41.8,50.45,0.768,0.768,0.0,12.0,10.1,True,False,True
2014-04-26,2014-04,B02764,Danach-NY,445,2014,4,April,Saturday,5,2014-04-21,True,False,False,,False,,False,63,63.5,45.8,54.65,59.1,41.8,50.45,0.768,0.768,0.0,12.0,10.1,True,False,True
2014-04-27,2014-04,B02512,Unter,848,2014,4,April,Sunday,6,2014-04-21,True,False,False,,False,,False,3,55.5,41.2,48.35,48.1,34.6,41.35,0.0,0.0,0.0,0.0,12.1,False,False,False
2014-04-27,2014-04,B02598,Hinter,5595,2014,4,April,Sunday,6,2014-04-21,True,False,False,,False,,False,3,55.5,41.2,48.35,48.1,34.6,41.35,0.0,0.0,0.0,0.0,12.1,False,False,False
2014-04-27,2014-04,B02617,Weiter,2660,2014,4,April,Sunday,6,2014-04-21,True,False,False,,False,,False,3,55.5,41.2,48.35,48.1,34.6,41.35,0.0,0.0,0.0,0.0,12.1,False,False,False
2014-04-27,2014-04,B02682,Schmecken,5335,2014,4,April,Sunday,6,2014-04-21,True,False,False,,False,,False,3,55.5,41.2,48.35,48.1,34.6,41.35,0.0,0.0,0.0,0.0,12.1,False,False,False
2014-04-27,2014-04,B02764,Danach-NY,239,2014,4,April,Sunday,6,2014-04-21,True,False,False,,False,,False,3,55.5,41.2,48.35,48.1,34.6,41.35,0.0,0.0,0.0,0.0,12.1,False,False,False
2014-04-28,2014-04,B02512,Unter,971,2014,4,April,Monday,0,2014-04-28,False,False,False,,False,,False,3,61.1,38.7,49.900000000000006,59.2,33.5,46.35,0.0,0.0,0.0,0.0,7.9,False,False,False
2014-04-28,2014-04,B02598,Hinter,5753,2014,4,April,Monday,0,2014-04-28,False,False,False,,False,,False,3,61.1,38.7,49.900000000000006,59.2,33.5,46.35,0.0,0.0,0.0,0.0,7.9,False,False,False
2014-04-28,2014-04,B02617,Weiter,2714,2014,4,April,Monday,0,2014-04-28,False,False,False,,False,,False,3,61.1,38.7,49.900000000000006,59.2,33.5,46.35,0.0,0.0,0.0,0.0,7.9,False,False,False
2014-04-28,2014-04,B02682,Schmecken,5791,2014,4,April,Monday,0,2014-04-28,False,False,False,,False,,False,3,61.1,38.7,49.900000000000006,59.2,33.5,46.35,0.0,0.0,0.0,0.0,7.9,False,False,False
2014-04-28,2014-04,B02764,Danach-NY,246,2014,4,April,Monday,0,2014-04-28,False,False,False,,False,,False,3,61.1,38.7,49.900000000000006,59.2,33.5,46.35,0.0,0.0,0.0,0.0,7.9,False,False,False
2014-04-29,2014-04,B02512,Unter,1487,2014,4,April,Tuesday,1,2014-04-28,False,False,False,,False,,False,53,48.2,42.2,45.2,42.6,33.7,38.150000000000006,0.142,0.142,0.0,8.0,15.1,True,False,True
2014-04-29,2014-04,B02598,Hinter,8515,2014,4,April,Tuesday,1,2014-04-28,False,False,False,,False,,False,53,48.2,42.2,45.2,42.6,33.7,38.150000000000006,0.142,0.142,0.0,8.0,15.1,True,False,True
2014-04-29,2014-04,B02617,Weiter,4099,2014,4,April,Tuesday,1,2014-04-28,False,False,False,,False,,False,53,48.2,42.2,45.2,42.6,33.7,38.150000000000006,0.142,0.142,0.0,8.0,15.1,True,False,True
2014-04-29,2014-04,B02682,Schmecken,8348,2014,4,April,Tuesday,1,2014-04-28,False,False,False,,False,,False,53,48.2,42.2,45.2,42.6,33.7,38.150000000000006,0.142,0.142,0.0,8.0,15.1,True,False,True
2014-04-29,2014-04,B02764,Danach-NY,386,2014,4,April,Tuesday,1,2014-04-28,False,False,False,,False,,False,53,48.2,42.2,45.2,42.6,33.7,38.150000000000006,0.142,0.142,0.0,8.0,15.1,True,False,True
2014-04-30,2014-04,B02512,Unter,2186,2014,4,April,Wednesday,2,2014-04-28,False,False,True,,False,,False,63,53.3,41.6,47.45,50.2,33.2,41.7,1.374,1.374,0.0,24.0,16.2,True,False,True
2014-04-30,2014-04,B02598,Hinter,13484,2014,4,April,Wednesday,2,2014-04-28,False,False,True,,False,,False,63,53.3,41.6,47.45,50.2,33.2,41.7,1.374,1.374,0.0,24.0,16.2,True,False,True
2014-04-30,2014-04,B02617,Weiter,6648,2014,4,April,Wednesday,2,2014-04-28,False,False,True,,False,,False,63,53.3,41.6,47.45,50.2,33.2,41.7,1.374,1.374,0.0,24.0,16.2,True,False,True
2014-04-30,2014-04,B02682,Schmecken,13327,2014,4,April,Wednesday,2,2014-04-28,False,False,True,,False,,False,63,53.3,41.6,47.45,50.2,33.2,41.7,1.374,1.374,0.0,24.0,16.2,True,False,True
2014-04-30,2014-04,B02764,Danach-NY,606,2014,4,April,Wednesday,2,2014-04-28,False,False,True,,False,,False,63,53.3,41.6,47.45,50.2,33.2,41.7,1.374,1.374,0.0,24.0,16.2,True,False,True
2014-05-01,2014-05,B02512,Unter,1368,2014,5,May,Thursday,3,2014-04-28,False,True,False,,False,,False,61,71.9,54.6,63.25,73.8,51.9,62.849999999999994,0.315,0.315,0.0,11.0,10.9,True,False,True
2014-05-01,2014-05,B02598,Hinter,8814,2014,5,May,Thursday,3,2014-04-28,False,True,False,,False,,False,61,71.9,54.6,63.25,73.8,51.9,62.849999999999994,0.315,0.315,0.0,11.0,10.9,True,False,True
2014-05-01,2014-05,B02617,Weiter,4236,2014,5,May,Thursday,3,2014-04-28,False,True,False,,False,,False,61,71.9,54.6,63.25,73.8,51.9,62.849999999999994,0.315,0.315,0.0,11.0,10.9,True,False,True
2014-05-01,2014-05,B02682,Schmecken,8582,2014,5,May,Thursday,3,2014-04-28,False,True,False,,False,,False,61,71.9,54.6,63.25,73.8,51.9,62.849999999999994,0.315,0.315,0.0,11.0,10.9,True,False,True
2014-05-01,2014-05,B02764,Danach-NY,375,2014,5,May,Thursday,3,2014-04-28,False,True,False,,False,,False,61,71.9,54.6,63.25,73.8,51.9,62.849999999999994,0.315,0.315,0.0,11.0,10.9,True,False,True
2014-05-02,2014-05,B02512,Unter,1467,2014,5,May,Friday,4,2014-04-28,False,False,False,,False,,False,51,64.9,51.6,58.25,58.2,47.1,52.650000000000006,0.004,0.004,0.0,1.0,14.0,True,False,True
2014-05-02,2014-05,B02598,Hinter,9394,2014,5,May,Friday,4,2014-04-28,False,False,False,,False,,False,51,64.9,51.6,58.25,58.2,47.1,52.650000000000006,0.004,0.004,0.0,1.0,14.0,True,False,True
2014-05-02,2014-05,B02617,Weiter,4289,2014,5,May,Friday,4,2014-04-28,False,False,False,,False,,False,51,64.9,51.6,58.25,58.2,47.1,52.650000000000006,0.004,0.004,0.0,1.0,14.0,True,False,True
2014-05-02,2014-05,B02682,Schmecken,8752,2014,5,May,Friday,4,2014-04-28,False,False,False,,False,,False,51,64.9,51.6,58.25,58.2,47.1,52.650000000000006,0.004,0.004,0.0,1.0,14.0,True,False,True
2014-05-02,2014-05,B02764,Danach-NY,333,2014,5,May,Friday,4,2014-04-28,False,False,False,,False,,False,51,64.9,51.6,58.25,58.2,47.1,52.650000000000006,0.004,0.004,0.0,1.0,14.0,True,False,True
2014-05-03,2014-05,B02512,Unter,1287,2014,5,May,Saturday,5,2014-04-28,True,False,False,,False,,False,3,65.2,44.4,54.8,62.1,40.5,51.3,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-05-03,2014-05,B02598,Hinter,8946,2014,5,May,Saturday,5,2014-04-28,True,False,False,,False,,False,3,65.2,44.4,54.8,62.1,40.5,51.3,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-05-03,2014-05,B02617,Weiter,3439,2014,5,May,Saturday,5,2014-04-28,True,False,False,,False,,False,3,65.2,44.4,54.8,62.1,40.5,51.3,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-05-03,2014-05,B02682,Schmecken,8240,2014,5,May,Saturday,5,2014-04-28,True,False,False,,False,,False,3,65.2,44.4,54.8,62.1,40.5,51.3,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-05-03,2014-05,B02764,Danach-NY,322,2014,5,May,Saturday,5,2014-04-28,True,False,False,,False,,False,3,65.2,44.4,54.8,62.1,40.5,51.3,0.0,0.0,0.0,0.0,10.2,False,False,False
2014-05-04,2014-05,B02512,Unter,890,2014,5,May,Sunday,6,2014-04-28,True,False,False,,False,,False,51,60.2,49.1,54.650000000000006,51.4,41.8,46.599999999999994,0.004,0.004,0.0,1.0,18.0,True,False,True
2014-05-04,2014-05,B02598,Hinter,5378,2014,5,May,Sunday,6,2014-04-28,True,False,False,,False,,False,51,60.2,49.1,54.650000000000006,51.4,41.8,46.599999999999994,0.004,0.004,0.0,1.0,18.0,True,False,True
2014-05-04,2014-05,B02617,Weiter,2430,2014,5,May,Sunday,6,2014-04-28,True,False,False,,False,,False,51,60.2,49.1,54.650000000000006,51.4,41.8,46.599999999999994,0.004,0.004,0.0,1.0,18.0,True,False,True
2014-05-04,2014-05,B02682,Schmecken,5038,2014,5,May,Sunday,6,2014-04-28,True,False,False,,False,,False,51,60.2,49.1,54.650000000000006,51.4,41.8,46.599999999999994,0.004,0.004,0.0,1.0,18.0,True,False,True
2014-05-04,2014-05,B02764,Danach-NY,182,2014,5,May,Sunday,6,2014-04-28,True,False,False,,False,,False,51,60.2,49.1,54.650000000000006,51.4,41.8,46.599999999999994,0.004,0.004,0.0,1.0,18.0,True,False,True
2014-05-05,2014-05,B02512,Unter,1173,2014,5,May,Monday,0,2014-05-05,False,False,False,,False,,False,3,64.7,46.4,55.55,60.0,38.8,49.4,0.0,0.0,0.0,0.0,13.5,False,False,False
2014-05-05,2014-05,B02598,Hinter,7035,2014,5,May,Monday,0,2014-05-05,False,False,False,,False,,False,3,64.7,46.4,55.55,60.0,38.8,49.4,0.0,0.0,0.0,0.0,13.5,False,False,False
2014-05-05,2014-05,B02617,Weiter,2992,2014,5,May,Monday,0,2014-05-05,False,False,False,,False,,False,3,64.7,46.4,55.55,60.0,38.8,49.4,0.0,0.0,0.0,0.0,13.5,False,False,False
2014-05-05,2014-05,B02682,Schmecken,6403,2014,5,May,Monday,0,2014-05-05,False,False,False,,False,,False,3,64.7,46.4,55.55,60.0,38.8,49.4,0.0,0.0,0.0,0.0,13.5,False,False,False
2014-05-05,2014-05,B02764,Danach-NY,256,2014,5,May,Monday,0,2014-05-05,False,False,False,,False,,False,3,64.7,46.4,55.55,60.0,38.8,49.4,0.0,0.0,0.0,0.0,13.5,False,False,False
2014-05-06,2014-05,B02512,Unter,1283,2014,5,May,Tuesday,1,2014-05-05,False,False,False,,False,,False,3,65.5,44.7,55.1,60.0,39.4,49.7,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-05-06,2014-05,B02598,Hinter,7586,2014,5,May,Tuesday,1,2014-05-05,False,False,False,,False,,False,3,65.5,44.7,55.1,60.0,39.4,49.7,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-05-06,2014-05,B02617,Weiter,3466,2014,5,May,Tuesday,1,2014-05-05,False,False,False,,False,,False,3,65.5,44.7,55.1,60.0,39.4,49.7,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-05-06,2014-05,B02682,Schmecken,6660,2014,5,May,Tuesday,1,2014-05-05,False,False,False,,False,,False,3,65.5,44.7,55.1,60.0,39.4,49.7,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-05-06,2014-05,B02764,Danach-NY,305,2014,5,May,Tuesday,1,2014-05-05,False,False,False,,False,,False,3,65.5,44.7,55.1,60.0,39.4,49.7,0.0,0.0,0.0,0.0,11.1,False,False,False
2014-05-07,2014-05,B02512,Unter,1221,2014,5,May,Wednesday,2,2014-05-05,False,False,False,,False,,False,3,64.2,43.8,54.0,63.1,38.6,50.85,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-05-07,2014-05,B02598,Hinter,8672,2014,5,May,Wednesday,2,2014-05-05,False,False,False,,False,,False,3,64.2,43.8,54.0,63.1,38.6,50.85,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-05-07,2014-05,B02617,Weiter,3920,2014,5,May,Wednesday,2,2014-05-05,False,False,False,,False,,False,3,64.2,43.8,54.0,63.1,38.6,50.85,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-05-07,2014-05,B02682,Schmecken,7729,2014,5,May,Wednesday,2,2014-05-05,False,False,False,,False,,False,3,64.2,43.8,54.0,63.1,38.6,50.85,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-05-07,2014-05,B02764,Danach-NY,349,2014,5,May,Wednesday,2,2014-05-05,False,False,False,,False,,False,3,64.2,43.8,54.0,63.1,38.6,50.85,0.0,0.0,0.0,0.0,9.3,False,False,False
2014-05-08,2014-05,B02512,Unter,1575,2014,5,May,Thursday,3,2014-05-05,False,False,False,,False,,False,61,57.3,50.6,53.95,57.0,48.6,52.8,0.382,0.382,0.0,9.0,6.2,True,False,True
2014-05-08,2014-05,B02598,Hinter,10784,2014,5,May,Thursday,3,2014-05-05,False,False,False,,False,,False,61,57.3,50.6,53.95,57.0,48.6,52.8,0.382,0.382,0.0,9.0,6.2,True,False,True
2014-05-08,2014-05,B02617,Weiter,4802,2014,5,May,Thursday,3,2014-05-05,False,False,False,,False,,False,61,57.3,50.6,53.95,57.0,48.6,52.8,0.382,0.382,0.0,9.0,6.2,True,False,True
2014-05-08,2014-05,B02682,Schmecken,9918,2014,5,May,Thursday,3,2014-05-05,False,False,False,,False,,False,61,57.3,50.6,53.95,57.0,48.6,52.8,0.382,0.382,0.0,9.0,6.2,True,False,True
2014-05-08,2014-05,B02764,Danach-NY,434,2014,5,May,Thursday,3,2014-05-05,False,False,False,,False,,False,61,57.3,50.6,53.95,57.0,48.6,52.8,0.382,0.382,0.0,9.0,6.2,True,False,True
2014-05-09,2014-05,B02512,Unter,1554,2014,5,May,Friday,4,2014-05-05,False,False,False,,False,,False,61,63.6,51.2,57.400000000000006,62.8,49.3,56.05,0.138,0.138,0.0,5.0,8.7,True,False,True
2014-05-09,2014-05,B02598,Hinter,10469,2014,5,May,Friday,4,2014-05-05,False,False,False,,False,,False,61,63.6,51.2,57.400000000000006,62.8,49.3,56.05,0.138,0.138,0.0,5.0,8.7,True,False,True
2014-05-09,2014-05,B02617,Weiter,4591,2014,5,May,Friday,4,2014-05-05,False,False,False,,False,,False,61,63.6,51.2,57.400000000000006,62.8,49.3,56.05,0.138,0.138,0.0,5.0,8.7,True,False,True
